properties{
  treasure_name = "gem",
  treasure_variant = 2,
}

block{
  layer = 0,
  x = 264,
  y = 197,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

block{
  layer = 0,
  x = 280,
  y = 213,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

block{
  layer = 0,
  x = 296,
  y = 197,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

block{
  layer = 0,
  x = 280,
  y = 181,
  sprite = "entities/block",
  pushable = true,
  pullable = false,
}

sensor{
  name = "zona_altar",
  layer = 0,
  x = 88,
  y = 125,
  width = 16,
  height = 16,
}

dynamic_tile{
  name = "boton_altar",
  layer = 0,
  x = 80,
  y = 96,
  width = 16,
  height = 16,
  pattern = "233_2",
  tileset = "oceanset_outside",
}

dynamic_tile{
  name = "fuego_spray",
  layer = 0,
  x = 80,
  y = 96,
  enabled_at_start = false,
  width = 16,
  height = 16,
  pattern = "232_2",
  tileset = "oceanset_outside",
}

dynamic_tile{
  name = "tronco_1",
  layer = 0,
  x = 0,
  y = 216,
  width = 32,
  height = 16,
  pattern = "72_2",
  tileset = "oceanset_inside",
}

dynamic_tile{
  name = "tronco_2",
  layer = 0,
  x = 0,
  y = 200,
  width = 32,
  height = 16,
  pattern = "72_2",
  tileset = "oceanset_inside",
}

dynamic_tile{
  name = "tronco_4",
  layer = 0,
  x = 368,
  y = 200,
  enabled_at_start = false,
  width = 32,
  height = 16,
  pattern = "72",
}

dynamic_tile{
  name = "tronco_3",
  layer = 0,
  x = 368,
  y = 216,
  enabled_at_start = false,
  width = 32,
  height = 16,
  pattern = "72",
}

pickable{
  name = "antorcha_trampa",
  layer = 1,
  x = 280,
  y = 197,
  treasure_name = "gem",
}

